review_id,product_category,product_name,user_id,review_title,review_text,rating,verified_purchase,helpful_votes,sentiment
1448,Home & Kitchen,Blender,U5118,,,1,Yes,38,Negative
840,Books,Biography,U3220,Okay,"The Biography works okay, but could be better.",4,No,7,Positive
1172,Books,Cookbook,U9355,Great!,Really disappointed with the Cookbook.,2,Yes,6,Negative
1387,Beauty,Perfume,U1198,Terrible,Exceeded my expectations! Great Perfume.,5,Yes,36,
10,Home & Kitchen,Blender,U7687,Loved it,The Blender stopped working after a week.,3,No,17,Neutral
181,Beauty,Lipstick,U2837,Terrible,I use this Lipstick every day and it’s fantastic.,,Yes,6,Negative
1383,Home & Kitchen,Coffee Maker,U1283,Great!,Exceeded my expectations! Great Coffee Maker.,3,Yes,46,Neutral
272,Electronics,Smartphone,U5039,Okay,Really disappointed with the Smartphone.,1,No,,Negative
1194,Home & Kitchen,Air Fryer,U7551,Loved it,"The Air Fryer works okay, but could be better.",4,No,22,Positive
644,Fashion,Sneakers,U6050,Not good,Decent Sneakers for the price point.,4,Yes,1,Positive
780,Home & Kitchen,Coffee Maker,U3328,Great!,The Coffee Maker stopped working after a week.,5,No,43,Positive
40,Home & Kitchen,,U2166,Not good,Really disappointed with the Vacuum Cleaner.,2,Yes,13,Negative
122,Books,Fiction Novel,U7868,Great!,"The Fiction Novel works okay, but could be better.",,Yes,43,Neutral
1212,Books,Cookbook,U5034,Terrible,Exceeded my expectations! Great Cookbook.,1,No,31,Negative
866,Books,Self-help Book,U3372,Terrible,I use this Self-help Book every day and it’s fantastic.,4,No,31,Positive
613,Beauty,Face Cream,U1587,Okay,Really disappointed with the Face Cream.,4,Yes,23,Positive
1365,Fashion,,U9149,Terrible,Really disappointed with the Sneakers.,1,Yes,38,Negative
107,Books,Cookbook,U7081,Great!,I use this Cookbook every day and it’s fantastic.,3,No,48,Neutral
1116,Beauty,Lipstick,U6574,Not good,The Lipstick stopped working after a week.,,No,43,Positive
1308,Home & Kitchen,Vacuum Cleaner,U4855,Loved it,Really disappointed with the Vacuum Cleaner.,3,No,25,Neutral
,Beauty,Hair Dryer,U3536,Loved it,Decent Hair Dryer for the price point.,5,Yes,45,Positive
1193,Electronics,Bluetooth Speaker,U3711,Terrible,I use this Bluetooth Speaker every day and it’s fantastic.,1,Yes,26,Negative
591,Beauty,Perfume,U2197,Terrible,"The Perfume works okay, but could be better.",2,Yes,7,Negative
995,Fashion,Jeans,U8802,Okay,Decent Jeans for the price point.,1,Yes,33,Negative
,Beauty,Lipstick,U5633,Great!,,4,No,15,Positive
1198,Home & Kitchen,Blender,U2768,Okay,I use this Blender every day and it’s fantastic.,3,Yes,29,Neutral
570,Electronics,Bluetooth Speaker,U8330,Okay,Decent Bluetooth Speaker for the price point.,2,No,35,Negative
720,Home & Kitchen,Blender,U2056,Loved it,I use this Blender every day and it’s fantastic.,4,Yes,34,Positive
507,Electronics,Bluetooth Speaker,U7372,Not good,,5,No,16,Positive
1385,Electronics,Wireless Headphones,U7603,Loved it,Exceeded my expectations! Great Wireless Headphones.,1,No,29,Negative
1299,Electronics,,U7201,Great!,"The Smartphone is amazing, I love it!",2,No,7,Negative
1363,Electronics,Wireless Headphones,U1945,,Decent Wireless Headphones for the price point.,3,Yes,1,Neutral
,Home & Kitchen,Microwave Oven,U4703,Loved it,"The Microwave Oven works okay, but could be better.",2,Yes,44,Negative
,Electronics,Bluetooth Speaker,U1510,Terrible,"The Bluetooth Speaker works okay, but could be better.",2,Yes,37,Negative
273,Electronics,Bluetooth Speaker,U4915,Great!,"The Bluetooth Speaker is amazing, I love it!",5,Yes,35,Positive
613,Beauty,Face Cream,U1587,Okay,Really disappointed with the Face Cream.,4,Yes,23,Positive
992,Fashion,Jeans,U2745,Okay,Really disappointed with the Jeans.,2,Yes,32,Negative
619,Books,Cookbook,U4531,Okay,The Cookbook stopped working after a week.,5,No,50,Positive
882,Electronics,Wireless Headphones,U9730,Okay,The Wireless Headphones stopped working after a week.,2,Yes,21,Negative
1009,Beauty,Perfume,U6854,Great!,The Perfume stopped working after a week.,4,No,47,Positive
25,Books,Self-help Book,U7957,Okay,Decent Self-help Book for the price point.,2,Yes,,Negative
134,,Self-help Book,U2193,Great!,,3,No,5,
,Beauty,Face Cream,U5089,Terrible,Really disappointed with the Face Cream.,2,Yes,9,Negative
747,Home & Kitchen,Microwave Oven,U8683,Okay,Exceeded my expectations! Great Microwave Oven.,4,No,44,Positive
208,Electronics,Bluetooth Speaker,U8322,Okay,Exceeded my expectations! Great Bluetooth Speaker.,4,Yes,20,Positive
570,Electronics,Bluetooth Speaker,U8330,Okay,Decent Bluetooth Speaker for the price point.,2,No,35,Negative
1483,Electronics,Smartwatch,,Not good,Really disappointed with the Smartwatch.,2,Yes,19,Negative
1068,Beauty,Lipstick,U7137,Loved it,"The Lipstick works okay, but could be better.",5,No,43,Positive
1058,Home & Kitchen,Blender,U2395,Loved it,Really disappointed with the Blender.,2,Yes,39,Negative
449,Fashion,T-shirt,,Loved it,The T-shirt stopped working after a week.,2,No,3,Negative
1100,Books,Cookbook,U8061,Great!,Decent Cookbook for the price point.,1,No,25,Negative
816,Home & Kitchen,Blender,U3558,Loved it,"Not worth the money, poor quality Blender.",2,No,6,Negative
600,Beauty,Hair Dryer,U5463,Loved it,I use this Hair Dryer every day and it’s fantastic.,2,Yes,0,Negative
1073,Beauty,Hair Dryer,U3484,Not good,"The Hair Dryer works okay, but could be better.",5,No,7,Positive
390,Home & Kitchen,Air Fryer,U8836,Great!,"The Air Fryer works okay, but could be better.",5,No,0,
413,Books,Cookbook,U7723,Great!,"The Cookbook works okay, but could be better.",4,,0,Positive
488,,,U2315,Okay,"The Coffee Maker works okay, but could be better.",3,Yes,5,Neutral
600,Beauty,Hair Dryer,U5463,Loved it,,2,Yes,0,Negative
893,Fashion,,U4381,Great!,Exceeded my expectations! Great Sneakers.,5,No,49,Positive
1041,Home & Kitchen,Air Fryer,U4912,Okay,I use this Air Fryer every day and it’s fantastic.,3,No,6,Neutral
153,Beauty,Face Cream,U1758,Terrible,Exceeded my expectations! Great Face Cream.,2,Yes,24,
607,Books,Cookbook,U8095,Not good,,2,Yes,47,Negative
,Fashion,T-shirt,U1085,Okay,Decent T-shirt for the price point.,4,Yes,1,
969,Fashion,Handbag,U9834,Terrible,Decent Handbag for the price point.,5,No,6,Positive
503,Fashion,Sneakers,U8046,Okay,"Not worth the money, poor quality Sneakers.",4,,39,
1363,,Wireless Headphones,U1945,Terrible,Decent Wireless Headphones for the price point.,3,Yes,1,Neutral
1306,Books,Cookbook,U9857,Not good,Really disappointed with the Cookbook.,4,No,20,Positive
376,Fashion,Sneakers,U5580,Not good,The Sneakers stopped working after a week.,5,No,20,Positive
467,Electronics,Smartphone,U7417,Great!,"Not worth the money, poor quality Smartphone.",,No,50,Neutral
958,Fashion,Jeans,U7542,Loved it,Exceeded my expectations! Great Jeans.,5,Yes,33,Positive
82,Beauty,Hair Dryer,U8410,Great!,Really disappointed with the Hair Dryer.,3,Yes,7,Neutral
1197,Home & Kitchen,Blender,U9669,Terrible,I use this Blender every day and it’s fantastic.,3,Yes,50,Neutral
1244,Beauty,Face Cream,U5816,Terrible,Exceeded my expectations! Great Face Cream.,2,No,19,Negative
760,Fashion,Jacket,U6212,Loved it,"The Jacket is amazing, I love it!",3,No,29,Neutral
449,Fashion,T-shirt,U1666,Loved it,The T-shirt stopped working after a week.,,No,3,Negative
420,Electronics,Bluetooth Speaker,U5857,Not good,I use this Bluetooth Speaker every day and it’s fantastic.,,Yes,12,
942,Fashion,Handbag,U3845,Okay,"The Handbag is amazing, I love it!",5,Yes,,Positive
854,Fashion,T-shirt,,Loved it,Decent T-shirt for the price point.,4,Yes,49,Positive
347,Fashion,Jeans,U4670,Loved it,"The Jeans is amazing, I love it!",1,Yes,8,Negative
1158,,Perfume,U3814,Great!,Exceeded my expectations! Great Perfume.,5,No,49,Positive
624,Fashion,Sneakers,U9451,Not good,"The Sneakers is amazing, I love it!",1,Yes,10,Negative
106,Fashion,T-shirt,U3533,Okay,"The T-shirt is amazing, I love it!",1,No,25,Negative
827,Fashion,Sneakers,U4912,Loved it,Decent Sneakers for the price point.,5,No,49,Positive
1105,Electronics,,U2610,Terrible,"The Smartwatch is amazing, I love it!",3,Yes,10,Neutral
579,Home & Kitchen,Blender,U1473,Great!,Exceeded my expectations! Great Blender.,3,No,7,Neutral
1300,Electronics,Wireless Headphones,U5762,Loved it,I use this Wireless Headphones every day and it’s fantastic.,5,No,23,Positive
1307,Beauty,Lipstick,U1933,Okay,Exceeded my expectations! Great Lipstick.,5,No,34,Positive
680,Home & Kitchen,Blender,U7030,Loved it,Exceeded my expectations! Great Blender.,2,Yes,47,Negative
1382,Home & Kitchen,Air Fryer,U9489,Okay,Exceeded my expectations! Great Air Fryer.,3,No,49,Neutral
1245,Home & Kitchen,Coffee Maker,U4715,Loved it,The Coffee Maker stopped working after a week.,1,No,32,Negative
299,Home & Kitchen,Vacuum Cleaner,U9711,,I use this Vacuum Cleaner every day and it’s fantastic.,,Yes,10,Negative
569,Fashion,Jacket,U8811,,"The Jacket works okay, but could be better.",4,No,45,Positive
824,Fashion,T-shirt,U5576,Loved it,I use this T-shirt every day and it’s fantastic.,,No,22,Positive
1237,Beauty,Hair Dryer,U9015,Terrible,Decent Hair Dryer for the price point.,3,No,0,Neutral
,Home & Kitchen,Air Fryer,U2647,Okay,"The Air Fryer is amazing, I love it!",1,No,49,Negative
536,Beauty,Perfume,U5159,Terrible,The Perfume stopped working after a week.,3,No,,
1040,Home & Kitchen,Coffee Maker,U6677,Okay,Exceeded my expectations! Great Coffee Maker.,1,No,29,Negative
670,,Smartphone,U3798,Not good,Decent Smartphone for the price point.,5,,32,Positive
583,Fashion,Jacket,U5822,Loved it,The Jacket stopped working after a week.,2,No,30,Negative
1500,Beauty,Lipstick,U4663,Loved it,Decent Lipstick for the price point.,2,No,34,Negative
513,Electronics,Bluetooth Speaker,,Okay,Really disappointed with the Bluetooth Speaker.,4,,26,Positive
1026,Beauty,Perfume,U1119,Loved it,I use this Perfume every day and it’s fantastic.,3,Yes,27,Neutral
1345,Fashion,Handbag,U5312,Not good,Exceeded my expectations! Great Handbag.,2,Yes,20,Negative
863,Electronics,,U6357,Terrible,The Smartwatch stopped working after a week.,,No,21,Neutral
829,Home & Kitchen,Vacuum Cleaner,U4426,Not good,Decent Vacuum Cleaner for the price point.,2,Yes,40,Negative
1131,Fashion,T-shirt,U6344,Loved it,"Not worth the money, poor quality T-shirt.",1,No,44,Negative
861,Home & Kitchen,Microwave Oven,U3548,Loved it,"Not worth the money, poor quality Microwave Oven.",4,Yes,5,Positive
1293,Electronics,Wireless Headphones,U2432,Terrible,Decent Wireless Headphones for the price point.,3,Yes,5,Neutral
1086,Beauty,Shampoo,U2619,,Really disappointed with the Shampoo.,4,Yes,41,Positive
243,Home & Kitchen,Microwave Oven,U5345,Great!,"The Microwave Oven works okay, but could be better.",1,Yes,46,Negative
1144,Books,Biography,U4955,Loved it,Really disappointed with the Biography.,1,No,3,Negative
145,Books,Fiction Novel,U9224,,Decent Fiction Novel for the price point.,4,Yes,39,Positive
1372,,Laptop,U1781,Okay,Decent Laptop for the price point.,4,No,16,Positive
744,Fashion,Sneakers,U6945,Great!,Exceeded my expectations! Great Sneakers.,5,No,29,Positive
1095,Books,Children's Story,U1492,Terrible,"The Children's Story works okay, but could be better.",2,No,6,Negative
1085,Books,Fiction Novel,U5616,Terrible,The Fiction Novel stopped working after a week.,5,No,49,Positive
928,Books,Self-help Book,U1664,Terrible,I use this Self-help Book every day and it’s fantastic.,1,No,31,Negative
732,Beauty,Lipstick,U3136,Great!,"The Lipstick is amazing, I love it!",1,No,17,Negative
577,Home & Kitchen,Blender,U4535,Great!,Exceeded my expectations! Great Blender.,5,Yes,23,Positive
1104,Fashion,Handbag,U7764,Loved it,"Not worth the money, poor quality Handbag.",2,No,,Negative
1494,Home & Kitchen,Microwave Oven,U4703,,"The Microwave Oven works okay, but could be better.",2,Yes,44,Negative
44,Home & Kitchen,Microwave Oven,U7211,Great!,Exceeded my expectations! Great Microwave Oven.,2,Yes,18,Negative
1469,Books,Biography,U2099,Loved it,I use this Biography every day and it’s fantastic.,2,No,21,Negative
917,,Shampoo,U4080,Okay,"Not worth the money, poor quality Shampoo.",4,Yes,21,Positive
1033,Fashion,T-shirt,,Not good,Exceeded my expectations! Great T-shirt.,3,No,36,Neutral
967,Fashion,Jeans,U6439,Okay,"The Jeans is amazing, I love it!",5,Yes,12,Positive
408,Fashion,Jeans,U9532,Great!,"The Jeans is amazing, I love it!",2,No,39,Negative
1388,Beauty,,U7926,Loved it,,1,Yes,27,Negative
1004,Home & Kitchen,Microwave Oven,U9101,Not good,"The Microwave Oven is amazing, I love it!",5,Yes,7,Positive
755,Electronics,Wireless Headphones,U1987,Okay,Really disappointed with the Wireless Headphones.,1,No,0,Negative
198,Books,Children's Story,U1574,Great!,I use this Children's Story every day and it’s fantastic.,2,Yes,18,Negative
388,Electronics,Smartwatch,U4161,Okay,The Smartwatch stopped working after a week.,1,No,17,Negative
856,Home & Kitchen,Air Fryer,,Terrible,Exceeded my expectations! Great Air Fryer.,,No,,Positive
1079,Electronics,Bluetooth Speaker,U1700,Okay,I use this Bluetooth Speaker every day and it’s fantastic.,5,Yes,13,Positive
255,Books,,U7434,Not good,Decent Children's Story for the price point.,2,Yes,12,Negative
1333,Electronics,Smartphone,U1255,Loved it,"The Smartphone works okay, but could be better.",3,No,31,Neutral
1279,Electronics,Bluetooth Speaker,U2723,Okay,,1,Yes,49,Negative
104,Fashion,,U9444,Great!,The Jacket stopped working after a week.,5,Yes,,Positive
433,Electronics,,U8009,Terrible,I use this Smartwatch every day and it’s fantastic.,5,Yes,17,Positive
,Books,Self-help Book,U3142,Terrible,Really disappointed with the Self-help Book.,4,Yes,30,Positive
862,Electronics,Smartwatch,U1377,Terrible,I use this Smartwatch every day and it’s fantastic.,2,Yes,40,Negative
275,Home & Kitchen,Microwave Oven,U7078,Terrible,I use this Microwave Oven every day and it’s fantastic.,5,No,50,Positive
326,Fashion,Jacket,U1235,,Decent Jacket for the price point.,3,No,18,
1009,Beauty,Perfume,U6854,Great!,The Perfume stopped working after a week.,4,,47,Positive
395,,Coffee Maker,U9603,Loved it,Exceeded my expectations! Great Coffee Maker.,2,No,16,Negative
1079,Electronics,Bluetooth Speaker,U1700,Okay,I use this Bluetooth Speaker every day and it’s fantastic.,5,Yes,13,Positive
1055,Electronics,Wireless Headphones,U4264,Terrible,The Wireless Headphones stopped working after a week.,3,No,47,Neutral
738,Beauty,Face Cream,U8019,Great!,The Face Cream stopped working after a week.,1,Yes,35,Negative
730,,Smartwatch,U7252,Great!,The Smartwatch stopped working after a week.,4,No,5,Positive
,Electronics,Wireless Headphones,U7228,Terrible,,2,Yes,8,Negative
1477,Fashion,T-shirt,U6016,Not good,Exceeded my expectations! Great T-shirt.,,Yes,22,Neutral
1455,Home & Kitchen,Vacuum Cleaner,U4294,Great!,I use this Vacuum Cleaner every day and it’s fantastic.,2,Yes,20,Negative
1269,Fashion,Jacket,U9550,Okay,Really disappointed with the Jacket.,3,Yes,31,Neutral
865,Beauty,Face Cream,U8601,Loved it,I use this Face Cream every day and it’s fantastic.,2,Yes,37,
443,Beauty,Shampoo,U8921,Terrible,Exceeded my expectations! Great Shampoo.,3,No,2,Neutral
754,Electronics,Smartwatch,U9371,Loved it,"Not worth the money, poor quality Smartwatch.",2,Yes,18,Negative
11,Home & Kitchen,Microwave Oven,U2045,Not good,I use this Microwave Oven every day and it’s fantastic.,4,No,18,Positive
912,Fashion,,U9546,Loved it,"Not worth the money, poor quality Handbag.",2,Yes,7,Negative
1116,Beauty,Lipstick,U6574,Not good,The Lipstick stopped working after a week.,4,,43,Positive
999,Home & Kitchen,Coffee Maker,U2661,Terrible,Decent Coffee Maker for the price point.,,No,31,Positive
372,Beauty,Perfume,U8689,Loved it,"The Perfume is amazing, I love it!",1,No,17,Negative
565,Beauty,Lipstick,U1766,Terrible,,3,No,42,Neutral
,Beauty,Lipstick,U9431,Okay,"Not worth the money, poor quality Lipstick.",5,No,49,Positive
610,Electronics,Smartphone,U8656,Loved it,The Smartphone stopped working after a week.,5,No,18,Positive
152,Electronics,Bluetooth Speaker,U7521,Loved it,Really disappointed with the Bluetooth Speaker.,1,Yes,43,Negative
934,Electronics,Laptop,U7837,Okay,"Not worth the money, poor quality Laptop.",1,No,47,Negative
1373,Home & Kitchen,Air Fryer,U6810,,"Not worth the money, poor quality Air Fryer.",2,No,43,Negative
51,Home & Kitchen,Air Fryer,U2009,Not good,,3,No,36,Neutral
1415,Electronics,Smartwatch,U2483,Terrible,Really disappointed with the Smartwatch.,3,Yes,36,
,Electronics,Laptop,U8648,Great!,The Laptop stopped working after a week.,4,No,39,Positive
865,Beauty,Face Cream,U8601,Loved it,I use this Face Cream every day and it’s fantastic.,2,Yes,37,Negative
267,Electronics,Smartphone,U9693,Okay,"Not worth the money, poor quality Smartphone.",4,No,48,Positive
1149,Home & Kitchen,Coffee Maker,U3179,Loved it,The Coffee Maker stopped working after a week.,2,No,47,Negative
104,Fashion,Jacket,U9444,Great!,The Jacket stopped working after a week.,5,Yes,4,Positive
790,,Sneakers,U2041,Terrible,Decent Sneakers for the price point.,5,Yes,14,Positive
775,Beauty,Lipstick,U2827,Okay,Exceeded my expectations! Great Lipstick.,1,No,35,Negative
1082,Books,Cookbook,U9056,Terrible,Exceeded my expectations! Great Cookbook.,1,No,27,
743,Fashion,Jeans,U4649,Loved it,"Not worth the money, poor quality Jeans.",5,Yes,30,Positive
561,Electronics,Laptop,U6854,Not good,The Laptop stopped working after a week.,5,No,12,Positive
999,Home & Kitchen,Coffee Maker,U2661,Terrible,Decent Coffee Maker for the price point.,5,No,31,Positive
113,Beauty,Face Cream,U2605,Great!,Decent Face Cream for the price point.,4,No,21,Positive
